iteration,loss
1,0.12540879202275665
2,0.05333532736188138
3,0.0044062457507065425
4,0.004146224293951833
5,0.0029430488238956316
6,0.0025441955228238796
7,0.0025441955228238796
8,0.0025441955228238796
9,0.0025441955228238796
10,0.0025441955228238796
11,0.0025441955228238796
12,0.0025441955228238796
13,0.0025249040797966434
14,0.0025201602518163976
15,0.0025201602518163976
16,0.0025201602518163976
17,0.002518517517449719
18,0.002518517517449719
19,0.002518517517449719
20,0.002518517517449719
21,0.0025183686310573774
22,0.0025183686310573774
23,0.0025183686310573774
24,0.0025183686310573774
25,0.0025183686310573774
26,0.0025183686310573774
27,0.0025183686310573774
28,0.0025183686310573774
29,0.0025183686310573774
30,0.0025183686310573774
31,0.0025183649705954785
32,0.002518357271072366
33,0.002518357271072366
34,0.002518357271072366
35,0.002518357271072366
36,0.002518357271072366
37,0.002518357271072366
38,0.002518357271072366
39,0.002518357271072366
40,0.0025183518915253473
41,0.0025183518915253473
42,0.0025183518915253473
43,0.0025183518915253473
44,0.0025183518915253473
45,0.0025183506147706627
46,0.0025183506147706627
47,0.0025183501553019015
48,0.0025183501553019015
49,0.002518349612211087
50,0.002518349612211087
51,0.0025183494729341736
52,0.0025183494729341736
53,0.0025183494729341736
54,0.0025183494729341736
55,0.0025183494729341736
56,0.0025183494315453134
57,0.0025183494315453134
58,0.0025183494315453134
59,0.0025183494315453134
60,0.0025183494315453134
61,0.0025183494315453134
62,0.0025183494315453134
63,0.0025183494315453134
64,0.0025183494315453134
65,0.0025183494099718256
66,0.0025183493907693475
67,0.0025183493907693475
68,0.0025183493907693475
69,0.0025183493845533133
70,0.0025183493845533133
71,0.0025183493845533133
72,0.0025183493845533133
73,0.002518349382901019
74,0.002518349382682911
75,0.0025183493824603794
76,0.0025183493824536586
77,0.0025183493823305405
78,0.0025183493823305405
79,0.0025183493822283176
80,0.0025183493822283176
81,0.0025183493821846906
82,0.0025183493821846906
83,0.002518349382152216
84,0.002518349382046334
85,0.002518349382046334
86,0.002518349382046334
87,0.002518349382011446
88,0.002518349382011446
89,0.002518349382011446
90,0.002518349382011446
91,0.002518349382011446
92,0.002518349382011446
93,0.0025183493819527364
94,0.0025183493819527364
95,0.002518349381939358
96,0.002518349381939358
97,0.002518349381939358
98,0.002518349381939358
99,0.002518349381938853
100,0.002518349381938853
101,0.002518349381938012
102,0.002518349381938012
103,0.0025183493819379683
104,0.0025183493819379683
105,0.0025183493819379683
106,0.0025183493819379683
107,0.0025183493819379683
108,0.0025183493819379683
109,0.0025183493819379683
110,0.0025183493819379683
111,0.0025183493819379683
112,0.0025183493819379205
113,0.0025183493819379205
114,0.002518349381937731
115,0.002518349381937731
116,0.0025183493819377037
117,0.002518349381937653
118,0.002518349381937653
119,0.002518349381937594
120,0.002518349381937503
121,0.002518349381937503
122,0.002518349381937503
123,0.002518349381937503
124,0.0025183493819374734
125,0.0025183493819374418
126,0.0025183493819374288
127,0.0025183493819374114
128,0.0025183493819374027
129,0.002518349381937375
130,0.002518349381937375
131,0.0025183493819373663
132,0.0025183493819373663
133,0.002518349381937366
134,0.002518349381937366
135,0.002518349381937357
136,0.0025183493819373563
137,0.0025183493819373563
138,0.0025183493819373563
139,0.0025183493819373563
140,0.0025183493819373563
141,0.002518349381937356
142,0.002518349381937356
143,0.0025183493819373507
144,0.0025183493819373507
145,0.0025183493819373485
146,0.0025183493819373485
147,0.0025183493819373485
148,0.0025183493819373485
149,0.0025183493819373485
150,0.002518349381937346
151,0.002518349381937346
152,0.002518349381937346
153,0.002518349381937346
154,0.002518349381937346
155,0.002518349381937346
156,0.002518349381937346
157,0.002518349381937346
158,0.002518349381937346
159,0.0025183493819373455
160,0.0025183493819373455
161,0.0025183493819373455
162,0.0025183493819373455
163,0.0025183493819373455
164,0.002518349381937343
165,0.002518349381937342
166,0.002518349381937342
167,0.002518349381937342
168,0.002518349381937342
169,0.002518349381937342
170,0.002518349381937342
171,0.002518349381937342
172,0.002518349381937342
173,0.002518349381937342
174,0.002518349381937342
175,0.002518349381937342
176,0.0025183493819373416
177,0.0025183493819373416
178,0.0025183493819373416
179,0.0025183493819373416
180,0.0025183493819373416
181,0.0025183493819373416
182,0.0025183493819373403
183,0.0025183493819373403
184,0.0025183493819373403
185,0.0025183493819373403
186,0.0025183493819373403
187,0.0025183493819373403
188,0.0025183493819373403
189,0.0025183493819373403
190,0.0025183493819373403
191,0.0025183493819373403
192,0.0025183493819373403
193,0.0025183493819373403
194,0.0025183493819373403
195,0.0025183493819373403
196,0.0025183493819373403
197,0.0025183493819373403
198,0.0025183493819373403
199,0.0025183493819373403
200,0.0025183493819373403
201,0.00251834938193734
202,0.00251834938193734
203,0.00251834938193734
204,0.00251834938193734
205,0.00251834938193734
206,0.00251834938193734
207,0.00251834938193734
208,0.00251834938193734
209,0.00251834938193734
210,0.00251834938193734
211,0.00251834938193734
212,0.00251834938193734
213,0.00251834938193734
214,0.00251834938193734
